Name,Description,Price,Rating,Images,Brand,Model Name,Screen Size,Color,CPU Model,Ram Memory Installed Size
"SAMSUNG Galaxy Z Fold 4 Cell Phone, Factory Unlocked Android Smartphone, 256GB, Flex Mode, Hands Free Video, Multi Window View, Foldable Display, S Pen Compatible, US Version, 2022, Gray Green","Unfold your world and achieve next level productivity with Samsung Galaxy Z Fold4. This is the phone that holds its own so you can do two things at once. More screen means more doing. Launch multiple apps side by side with multi-window view. Maximize your viewing pleasure by unfolding your mobile phone into a tablet sized screen. It’s strong, sleek, and sturdy. Take on your day with the most reliable folding screen technology. Talk with friends while checking off your to-do list with hands-free video chat. Use S Pen* on your Galaxy Z Fold4 with ease. Write out notes, sketch things out and get more done on the go. See your apps as big as they should be. With app display optimization, numerous apps naturally fit the edge-to-edge screen. Experience the continuity of having your Galaxy Z Fold4 and Galaxy Watch completely in sync. Fold up your Galaxy Z Fold4 and keep listening to what you love with connected Galaxy Buds. Enjoy an uninterrupted screen with an under-display selfie camera. *Compatible with S Pen Fold Edition and S Pen Pro only, sold separately. Works with main display only. **Drag and drop functionality works with select applications.","1,349",4.3 out of 5 stars,https://m.media-amazon.com/images/I/71a87teD1KL._AC_UY218_.jpg,N/A,Galaxy Z Fold4,Unlocked,N/A,"GSM, LTE, WCDMA, UMTS, Wi-Fi",256 GB
Nokia XR20 5G | Android 11 | Unlocked Smartphone | Dual SIM | 6/128GB | 6.67-Inch Screen | 48MP Dual Camera | Charcoal,"The Nokia XR20 is built for today's hectic mobile lifestyle. With a military-grade outer body, and the toughest screen on the market today, the Nokia XR20 can take almost anything life can throw at it. Plus, with 2 years of OS upgrades, your phone will stand the test of time like no other device you've seen. Give it your best shot.",391,3.0 out of 5 stars,https://m.media-amazon.com/images/I/51Sf4NM8HaL._AC_UY218_.jpg,N/A,TA-1371,Unlocked,Charcoal,5G,6 GB
Google - Pixel 3a with 64GB Memory Cell Phone (Unlocked) - Clearly White,"Get more done with Pixel 3A. It has an extraordinary camera with features like night sight, portrait mode, and HDR+. A battery that charges faster and lasts all day [7]. All the helpfulness of the Google assistant built in. And 3 years of security and OS updates included [8]. It’s everything you love about Google – in a phone. Works with all major carriers. 1 Google photos offer free unlimited online storage for all photos and videos uploaded in high-quality. Photos and videos uploaded in high-quality may be compressed or resized. Requires Google account. Data rates may apply. 2) US and Canada only. English only. 3) Approximate battery life based on a mix of talk, data, standby, mobile Hotspot and use of other features, with always on display off. An Active display or data usage will decrease battery life. Charging rates are based upon use of the included charger. Charging time performance Statistics are approximate. Actual results may vary. 4) Android version updates for at least 3 years from when the device first became available on the Google store. 5) Some third-party apps and data may not be transferred automatically. 6) Approximate battery life based on a mix of talk, data, standby, mobile Hotspot and use of other features, with always on display off. An Active display or data usage will decrease battery life. Charging rates are based upon use of the included charger. Charging time performance Statistics are approximate. Actual results may vary 7 Android version updates for at least 3 years from when the device first became available on the Google store. FHD+ (2220 x 1080) OLED at 441 ppi, 18.5:9, Full 24-bit depth or 16 million colors, D67 white point, Memory and storage: 4 GB LPDDR4x RAM, Processors: Qualcomm Snapdragon 670.",N/A,4.4 out of 5 stars,https://m.media-amazon.com/images/I/81XHDQ5-04L._AC_UY218_.jpg,N/A,Google Pixel 3a,Unlocked,Clearly White,4G,1 GB
"OnePlus 9 Astral Black, 5G Unlocked Android Smartphone U.S Version, 8GB RAM+128GB Storage,120Hz Fluid Display, Hasselblad Triple Camera, 65W Ultra Fast Charge,15W Wireless Charge, with Alexa Built-in","5G Unlocked Android Smartphone U.S Version, 8GB RAM+128GB Storage, 120Hz Fluid Display, Hasselblad Quad Camera, 65W Ultra Fast Charge, Astral Black, U.",599,4.1 out of 5 stars,https://m.media-amazon.com/images/I/81ZEdtYBYfL._AC_UY218_.jpg,N/A,OnePlus 9 5G,Unlocked,N/A,5G,128 GB
"SAMSUNG Galaxy Z Fold 4 Cell Phone, Factory Unlocked Android Smartphone, 512GB, Flex Mode, Hands Free Video, Multi Window View, Foldable Display, S Pen Compatible, US Version, Gray Green",,N/A,4.6 out of 5 stars,https://m.media-amazon.com/images/I/51P5Q3RFnGL._AC_UY218_.jpg,N/A,Z Fold4,Unlocked for All Carriers,Graygreen,5G,512 GB
"SAMSUNG Galaxy XCover6 Pro 5G | Rugged (IP68 Rated) Unlocked (Verizon, AT&T, T-Mobile, US Cellular) | Dual Sim (1 Nano + 1 eSIM) | 128GB | US Version (2022 Model) | Black (SM-G736UZKEXAA)","Give your frontline team a phone that’s more than up for the job with Galaxy XCover6 Pro. For field workers and those in environments like delivery services, warehouses, law enforcement and more, XCover6 Pro helps workers do more with less while staying productive on their feet. A durable and water-resistant design withstands drops and spills, and a moisture-resistant screen lets you work even with wet gloves on. Keep things moving with a long-lasting battery that keeps the workflow going. It’s also replaceable — simply swap it for a fresh battery and continue on. Customizable features such as hot keys empower your workers by letting them turn the smart phone into a scanner or a walkie talkie. Plus, your employees will have peace of mind because XCover6 Pro is part of a rich system of partner software and hardware integrations you already know and respect. You’ll experience peace of mind knowing XCover6 Pro is designed with the built-in protection of Knox Security to help keep your business’s data away from prying eyes. *These devices passed military specification (MIL-STD-810H) testing against a subset of 21 specific environmental conditions, including temperature, dust, shock/vibration, and low pressure/high altitude. Real world usage varies from the specific environmental conditions used in MIL-STD-810H testing. Samsung does not guarantee device performance in all extreme conditions. **1.5M drop is only tested with case on, without case the device itself can withstand a drop from 1.2M. *Water resistant in up to 5 feet of water for up to 30 minutes. Rinse residue/dry after wet. ****5G Ultra Wideband available in select areas. 5G Nationwide available in 2700+ cities. *****Wi-Fi 6E availability may vary due to OS version, location, network conditions, and other factors. ******Based on average battery life under typical usage conditions. Average expected performance based on typical use. Actual battery life depends on factors such as network, features selected, frequency of calls, and voice, data, and other application-usage patterns. Results may vary.",599,4.1 out of 5 stars,https://m.media-amazon.com/images/I/91kumpJW5hL._AC_UY218_.jpg,N/A,XCover6 Pro,Unlocked,Black,5G,1000 GB
"Unihertz Jelly Pro 3GB+32GB, The Smallest 4G Smartphone in The World, Android 8.1 Oreo Unlocked Smart Phone, Black (NO Charger, Supports only T-Mobile)",N/A,N/A,4.1 out of 5 stars,https://m.media-amazon.com/images/I/51SrTA3rFkL._AC_UY218_.jpg,N/A,Jelly Pro,Unlocked for All Carriers,3 GB,4G,3 GB
Tracfone Samsung Galaxy A13 5G Prepaid Smartphone (Locked) - Black - 64GB - Sim Card Included - CDMA,"Staying in touch with the people and things you love most is important, which is why the awesomely practical Galaxy A13 5G from Tracfone is outfitted with exactly what you need to stay connected. This Galaxy A13 5G packs optimal core features into one of the most affordable 5G phones on the market. What does that mean for you? Quick downloading and streaming virtually lag-free on an expansive and smooth display. Incredible video capturing and photos with a high-res triple camera, and enhanced storage that has room for all of your favorite memories. Plus, awesome connectivity with a long-lasting battery that charges up fast. Pair it with a Tracfone plan with Unlimited Talk & Text with Unlimited Carryover® Data** and enjoy Unbeatable Nationwide coverage on the largest and most dependable networks, now with 5G Nationwide†. †5G nationwide access requires a 5G-capable device. Actual availability, coverage and speed may vary. *Unlimited Carryover®: For Unlimited Talk & Text Smartphone plans, any unused data after your service end date will carryover to the next cycle if active service is maintained and in use with any Unlimited Talk & Text Smartphone plan. For other service plans, any unused minutes, texts and data will not expire as long as any Tracfone service plan is active and in use within any six-month period.",119,4.3 out of 5 stars,https://m.media-amazon.com/images/I/81TAnVrrXjL._AC_UY218_.jpg,N/A,Galaxy A13 5G,Tracfone,N/A,5G,64 GB
Google Pixel 4a with 5G - Android Phone - New Unlocked Smartphone with Night Sight and Ultrawide Lens - Just Black,"Meet Pixel 4a with 5G, the essential Google phone. It has the helpful stuff you need in a cell phone, with an extra boost of 5G speed. So you can download a movie in seconds, enjoy smooth streaming, and play your favorite games. Pixel 4a with 5G also takes amazing ultrawide photos in any light, keeps your data safe, blocks robocalls, and has an all-day battery that can last up to 48 hours with Extreme Battery Saver. It’s a lot of help from Google, for a lot less than you’d expect. And it’s an unlocked smartphone, so you can choose the data plan and carrier that work for you.

[1] Works with all major carriers. Contact carrier for details. 5G service is carrier dependent.
[2] Requires a 5G data plan (sold separately). 5G service and roaming not available on all carrier networks or in all areas. Contact carrier for details about current 5G network performance, compatibility, and availability. Phone connects to 5G networks, but 5G service, speed, and performance depend on many factors including, but not limited to, carrier network capabilities, device configuration and capabilities, network traffic, location, signal strength, and signal obstruction. Actual results may vary. Some features not available in all areas. Data rates may apply.
[3] Download speed claims based on testing videos from three streaming platforms. Average download time was less than sixty seconds. File sizes varied between 449MB and 1.3GB. Download speed depends upon many factors, such as file size, content provider and network connection. Testing conducted in an internal 5G network lab and on pre-production hardware in California in July/August 2020. Actual download speeds may be slower.
[4] Enabling gameplay with cellular data may increase your mobile data usage up to 2.7GB/hr. Gameplay is service-, network-, connection-, and game-dependent, and may not be available for all games in all areas. Users may experience inconsistent gameplay. Stadia requires account creation.
[5] Hotspot capability subject to carrier plan.
[6] For “All day”: Maximum battery life based on testing using a mix of talk, data, standby, and use of other features. Testing conducted on two major carrier networks using Sub-6 GHz non-standalone 5G (ENDC) connectivity. For “Up to 48 hours”: Maximum battery life based on testing using a mix of talk, data, standby, and use of limited other features that are default in Extreme Battery Saver mode (which disables various features including 5G connectivity). Testing conducted on two major carrier networks. For both claims: Pixel 4a (5G) and Pixel 5 battery testing conducted by a third party in California in mid 2020 on pre-production hardware and software using default settings, except that, for the “up to 48 hour claim” only, Extreme Battery Saver mode was enabled. Battery life depends upon many factors and usage of certain features will decrease battery life. Actual battery life may be lower.
[7] Android version updates for at least 3 years from when the device first became available on the Google Store in the US. [8] US only. English only. Call Screen may not detect all spam calls.
[9] Screen sharing not available on group calls. Requires Wi-Fi or 5G internet connection. Not available on all apps and content. Data rates may apply. 5G service, speed and performance depend on many factors including, but not limited to, carrier network capabilities, device configuration and capabilities, network traffic, location, signal strength, and signal obstruction.
[10] Some third-party apps and data may not be transferred automatically.
[11] Subscriptions may be required.
[12] Compared to MSRP of unlocked Pixel 5 phone on the Google Store in the US. Requires a 5G data plan (sold separately). 5G service and roaming not available on all carrier networks or in all areas. Contact carrier for details about current 5G network performance, compatibility, and availability. Phone connects to 5G networks, but 5G service, speed, and performance depend on many factors including, but not limited to, carrier network capabilities, device configuration and capabilities, network traffic, location, signal strength, and signal obstruction. Actual results may vary. Some features not available in all areas. Data rates may apply.[13] Not available for all apps and content. Display automatically adjusts to optimize for best viewing and battery performance.
[14] Qualcomm Snapdragon is a product of Qualcomm Technologies, Inc. and/or its subsidiaries. Qualcomm and Snapdragon are trademarks of Qualcomm Incorporated, registered in the United States and other countries.
[16] Storage specifications refer to capacity before formatting. Actual formatted capacity will be less.
[17] Qi-compatible. Wireless charger sold separately.
[18] Up to 18W wired charging rates are based upon use of the included charger plugged into a wall outlet. Actual results may be slower.
[19] Charging rates are based upon use of the included charger plugged into a wall outlet. Actual results may vary.
[20] Designed to charge Qi-certified devices. Use of Battery Share significantly reduces Pixel battery life. Cases may interfere with charging and will reduce charging speed.",N/A,4.5 out of 5 stars,https://m.media-amazon.com/images/I/71C0OH4WfpL._AC_UY218_.jpg,N/A,Pixel 4a 5G,Unlocked,Just Black,5G,128 GB
"SAMSUNG Galaxy A14 5G + 4G LTE (128GB + 4GB) Unlocked Worldwide (Only T-Mobile/Mint/Tello USA Market) 1 Year Warranty Latin America 6.6"" 50MP Triple Camera + (15W Wall Charger) (Green)","Amp up your design game: The flat, linear camera housing makes one seamless uni-body silhouette. Refined and polished camera deck. Laser pattern backcover. Amp up your entertainment: Expand your view to the 16.72cm (6.6"") Infinity-V Display on Galaxy A14 5G to see what you’ve been missing. Experience the 90Hz refresh rate with high-definition and true to-life colors in FHD+ display technology. Amp up your power with a 2-day-lasting battery: Stay with your Galaxy A14 5G from dawn to night for work or play. The 5000mAh (typical)* battery powers your phone up to 2 days. Life's dear moments, captured and saved: A14 5G is for all your favorite moments. The 50MP Main camera captures magnificent landscape photos, Depth camera adds stunning dimensions, Macro camera gets fine details, and Front camera takes fabulous selfies. Multi-task effortlessly: Accentuate the multi-tasker in you with the split-screen. Launch multi-windows with a single swipe to attain maximum output.",184,4.6 out of 5 stars,https://m.media-amazon.com/images/I/61hrvDfFNtL._AC_UY218_.jpg,N/A,Galaxy A14 5G,Unlocked,Green,5G,128 GB
"Unihertz Titan 6GB+128GB, Rugged QWERTY Smartphone, Android 10 Unlocked Smart Phone, Black (Support T-Mobile & Verizon only)",N/A,N/A,3.9 out of 5 stars,https://m.media-amazon.com/images/I/51AGxEVlKsL._AC_UY218_.jpg,N/A,Titan,Unlocked for All Carriers,Black,4G,6 GB
Plum RAM Plus 4G Volte Unlocked Rugged Flip Phone 2022 Model ATT Tmobile - Black,"The Plum RAM PLUS is a 9th Generation Rugged Flip Phone. it is launched in Feb of 2022. It is equipped with the latest 4G VoLTE (Voice Over LTE) (HD Voice). It is factory unlocked and compatible with ATT, T-Mobile, Speed Talk, Mint, Ting, Consumer Cellular. NOT COMPATIBLE WITH Verizon, Straight Talk or Boost). Ram Plus 4G LTE is IP68 and Military Grade with a very strong built. It is Water, Shock and Dust Resistant. It is very easy to use. It has a big display and a big keypad. It has a loudspeaker for handsfree calling and a built-in FM radio so you can listen to your favorite station on the loudspeaker. Its equipped with Camera, Bluetooth and comes with a desk top charger. You can either plug the charger directly into the phone when charging in the car or just drop it in the charger when at home. The external display of the phone keeps you inform of missed calls, text messages, caller id, time, date, battery strength, signal etc. The 1200 mAh battery will provide full day of use or 5 days of standby time It comes ready out of the box. Simply remove the activated (nano size) sim card out of your old phone, install it into your new phone, power your new Plum ram ON. All set. No need to contact your service provider or waste your time at the retail store. It comes with 1 Year US warranty and a lifetime tech support through our US based support team.",77,2.7 out of 5 stars,https://m.media-amazon.com/images/I/71ASwe7v+wL._AC_UY218_.jpg,N/A,RAM PLUS,Unlocked for All Carriers,N/A,LTE,32 GB
"SAMSUNG Galaxy S23 5G S9110 Dual 128GB 8GB RAM, 50 MP Camera, Factory Unlocked – Phantom Black","Capture the night, even in low light
Ready to own the night? Whether you’re headed to a concert or romantic night out, there’s no such thing as bad lighting with Night Mode. Galaxy S23 lets you capture epic content in any setting with stunning Nightography.
Capture. Share. Impress.
Create crystal-clear content worth sharing with the 50MP high-resolution camera of Galaxy S23. Whether you’re posting or printing, Galaxy S23 always does the moment justice.
Our fastest mobile processor available
Whether you’re working hard, playing hard or doing both at the same time, smoothly switch between apps with our fastest processor ever.
The power to keep going
Whether you’re capturing a memory or catching up with friends, Galaxy S23 will be ready when you need it most. With a 3,900mAh battery, stay in the moment without worrying about your phone dying.¹
More storage. More memories.
Save life’s memories with 128GB or 256GB of storage. Whether you’re the family shutterbug or you carefully curate your gallery, capture the moment with confidence knowing that you have the right amount of space for your needs.
Watch anything in any light
Watch your content comfortably as Adaptive Vision Booster helps your screen adapt to your environment. Whether out in direct sunlight or in bed with the lights off, the contrast on Galaxy S23 expansive screen still looks amazing.
Convenient collaboration
Keep your group conversations going wherever you are with Galaxy S23 and Google Meet. Whether you’re having a video meeting with your team or your friends, use Google Meet to start a video chat on your Tab and then continue the call on your phone as you head out the door.²
Love it? Share it.
Send even your large files —whether it’s cute puppy videos or work documents —between your Galaxy S23 and any iOS or Android device. Quick Share helps minimize frustration when sharing the epic.³
Snap once. Capture a ton.
Get the group together for one shot and capture a variety of candid moments. Simply tap, record and choose from multiple stills and videos.⁴
Capture memories in stunning 8K Video
Capture memories in stunning detail with 8K Video recording. No matter the moment, Galaxy S23 lets you shoot ultra-bright, crystal-clear scenes —day or night.
Get back to on the go
Life’s best moments could happen at any second. With a battery that supports up to 25W Super-Fast Charging, it’s easy to stay ready. Power up your Galaxy S23 quickly and get back to making more memories.⁵
Tough when it matters most
Confidently take on whatever your day brings with Galaxy S23 —fortified with our toughest glass and metal frame available. Wave goodbye to worry with Gorilla Glass 8 and Armor Aluminum, built to resist scratches and spills.
Enjoy peace of mind as you cruise through life’s adventures with a phone as strong as it is stylish.
Your phone. Your look. Your style.
Design your own Galaxy experience with Galaxy S23. With our versatile One UI, you can personalize a lock screen that reflects your lifestyle.
Designed with our planet in mind
Feel good knowing your new phone supports what you support. Galaxy Galaxy S23 was designed to help you live in a more sustainable world, while enjoying everything that makes that life amazing.
Smart Switch into the Galaxy
Diving right into your new Galaxy Galaxy S23 is easy. Simply transfer your favorite content —photos, calendar dates, alarms and even call history —from your previous phone with Smart Switch",671,4.5 out of 5 stars,https://m.media-amazon.com/images/I/61i1PIoHtkL._AC_UY218_.jpg,N/A,S23,Unlocked for All Carriers,Black,5G,128 GB
"RCA Reno Pro, 5.5"" HD+ Display, 32GB, 13MP Camera, 4G LTE Unlocked Smartphone (Black)","With the most recent version of Android 10, this will make phone even more simple, personal and helpful—including easier access to users favorite content. (***Not compatible with NEW AT&T, Cricket Wireless activations or with CDMA Networks like Verizon, Sprint, and Boost Mobile***) ***New package includes: phone, charger, headphones, USB cord, screen protector (Attached), battery, user manual, quick start guide, and FREE protective case. US compatibility on major GSM Networks including T-Mobile, MetroPCS and others",N/A,3.2 out of 5 stars,https://m.media-amazon.com/images/I/51MCfqBjbAL._AC_UY218_.jpg,N/A,Reno,Unlocked for All Carriers,Black,4G,32 GB
Nokia C21 Plus | Android 11 (Go Edition) | Unlocked Smartphone | 2-Day Battery | Dual SIM | 3/32GB | 6.52-Inch Screen | Charcoal,"The Nokia C21 Plus is the C-Series device that keeps on giving. It delivers our signature durability in a sleek design, with 2 years of quarterly security updates, standard. A dazzling 6.5” display is perfect for discovering a world of smartphone possibilities – streaming, swiping, scrolling and sharing on the sofa or on the move. And the huge battery-life, lasting days from just one charge, lets you do more of what you love for longer.",124,3.8 out of 5 stars,https://m.media-amazon.com/images/I/51xmoEGaz7L._AC_UY218_.jpg,N/A,Nokia C21 Plus,Unlocked for All Carriers,Charcoal,4G,3 GB
"SAMSUNG Galaxy A20 6.4"" 32GB GSM Unlocked 4G LTE Android Smartphone (Black)","he Samsung Galaxy A20 SM-A205G Dual-SIM 32GB Smartphone features a large 6.4"" Infinity-V sAMOLED display but is still engineered to be sleek and comfortable. The 0.3"" thin body has rounded edges and a comfort grip backing to help stay secure in your hand. The massive amount of screen real estate is ideal for gaming, streaming video, and framing up some stunning ultrawide photos. Photos you can take with the dual rear 13MP wide and 5MP ultrawide cameras. The ultrawide camera can capture 123° images for sweeping panoramas. On the front, an 8MP camera takes care of your selfie needs. Running the Android 9.0 Pie operating system, this phone is powered by a 1.6/1.35 GHz Octa-Core Exynos 7884 processor (2 x 1.6 GHz, 6 x 1.6 GHz) and 3GB of RAM. You can store your apps and snaps on 32GB of built-in storage, which can be expanded via an (optional) microSD card up to 512GB in size. This phone is unlocked and compatible with GSM/4G LTE networks. If you travel a lot or have a separate work number, you can take advantage of the Dual SIM slots to access both accounts. Connect to the internet and other devices with built-in Wi-Fi 5 (802.11ac), Wi-Fi Direct, and Bluetooth 5.0.",N/A,3.7 out of 5 stars,https://m.media-amazon.com/images/I/81RuCrOCftL._AC_UY218_.jpg,N/A,A20,Unlocked,Black,4G,32 GB
SOYES XS11 3G Mini Smartphone 2.5Inch WiFi GPS China Mobile 1GB RAM 8GB ROM Quad Core Android Cell Phones 3D Glass Slim Body HD Camera Dual Sim Google Play Cute Smartphone (Pink),N/A,N/A,3.8 out of 5 stars,https://m.media-amazon.com/images/I/61zXsBmOcQS._AC_UY218_.jpg,N/A,XS11,Verizon,Pink,3G,8 GB
TCL 30XL |2022| Unlocked Cell Phone & TCL Android Tablet TAB 10s,TCL 30XL |2022| Unlocked Cell Phone & TCL Android Tablet TAB 10s,N/A,N/A,https://m.media-amazon.com/images/I/71NdbDPSIAL._AC_UY218_.jpg,N/A,"T-Mobile, Cricket, Tracfone, Consumer Cellular, Unlocked, Boost Mobile, Simple Mobile, Straight Talk, Verizon",2G,N/A,Wi-Fi,
Nokia C21 | Android 11 (Go Edition) | Unlocked Smartphone | All Day Battery | Dual SIM | 2/32GB | 6.52-Inch Screen | Charcoal,"The Nokia C21 is built to bring you closer and take you further. It combines 2 years of quarterly security updates, standard, with our signature durability – making it the perfect choice for embracing smartphone performance. The epic all-day battery-life – from just a single charge – means you can do more of what you love. And a big, bright 6.5” HD+ display is perfect for streaming, swiping, scrolling and sharing, wherever and whenever you choose.",102,2.0 out of 5 stars,https://m.media-amazon.com/images/I/51t9j91T9CL._AC_UY218_.jpg,N/A,Nokia C21,Unlocked for All Carriers,Charcoal,4G,2 GB
OnePlus Nord N20 SE 128GB | 4GB RAM Factory Unlocked | Dual Sim (GSM Only | No CDMA) - NOT Compatible with Verizon/Sprint/Boost/Cricket - (Celestial Black),"The power to play all day. Get all the juice you need to game, browse, chat, and swipe for a full day of use, with a big 5,000mAh battery and features like Superpower Saving Mode, that gives you up to 90 minutes of talk time or 53 minutes of texting on just 5% battery Sneakily premium design. A phone this affordable shouldn’t look this good. Featuring two shiny, style-infused colorways — Blue Oasis and Celestial Black — Nord N20 SE’s design is thin, smooth, and lightweight for easier one-handed use.",N/A,1.0 out of 5 stars,https://m.media-amazon.com/images/I/71jIMJMPrGL._AC_UY218_.jpg,N/A,OnePlus Nord N20 SE,Unlocked,Celestial Black,4G,128 GB
SAMSUNG Electronics Galaxy 4G LTE Xcover PRO Rugged (IP Rated) Unlocked (Verizon & AT&T) | Dual Sim | US Version (2022 Model) |64GB of Storage |US Warranty | Black - SM-G715UZKFXAA,Samsung Electronics Galaxy 4G LTE Xcover PRO Rugged (IP Rated) Unlocked (Verizon & AT&T),309,3.7 out of 5 stars,https://m.media-amazon.com/images/I/81FFaiLrlSL._AC_UY218_.jpg,N/A,Xcover PRO,Unlocked,Black,4G,512 GB
SAMSUNG Galaxy Z Flip 5G Factory Unlocked New Android Cell Phone | US Version Smartphone | 256GB Storage | Folding Glass Technology| Long-Lasting Mobile Battery | Mystic Bronze (SM-F707UZNAXAA),"Galaxy Z Flip 5G is an expansive experience with a revolutionary folding glass display. Sleek design flips closed for pocket portability with Compact-Fold. Smooth, clear, and utterly seamless, its folding display is made of groundbreaking ultra-thin glass. Cinematic brilliance unfolds in the palm of your hand with its dynamic AMOLED display for immersive viewing. Take pictures, shoot videos, and connect with friends hands-free from virtually any angle with Galaxy Z Flip’s Hideaway Hinge. Broaden your vision with crisp, beautiful, ultra-wide shots. Create stellar night-time stills, videos, and hyperlapse shots with a radically intuitive camera. Galaxy Z Flip 5G's powerful processing and battery never hold you back. Stand out with timeless and refined Mystic Gray and Mystic Bronze colorways complementing any look and any event. Your new Galaxy Z Flip 5G includes exclusive access to a dedicated support team on demand by phone and white glove care, in-person onboarding, tutorials, and enhanced mail-in repair options.","1,199",4.2 out of 5 stars,https://m.media-amazon.com/images/I/610XuNn9VHL._AC_UY218_.jpg,N/A,Z Flip,Unlocked,Mystic Bronze,5G,256 GB
BLU S91 Pro | 2022 | 3-Day Battery | Unlocked | 6.5” Full HD+ Display | 128/4GB | Triple 50MP Camera | US Version | US Warranty | (Green),N/A,N/A,3.9 out of 5 stars,https://m.media-amazon.com/images/I/81iPIoSf6UL._AC_UY218_.jpg,N/A,S91 PRO,Unlocked for All Carriers,Green,4G,128 GB
"Tracfone Motorola moto g Stylus, 128GB, Blue - Prepaid Smartphone (Locked)","Capture perfect photo moments in any situation with the innovative quad camera system on the Motorola moto g Stylus in Mystic Indigo, available at a great price from Tracfone. This phone comes with a huge 128GB of storage for all your photos, and the slide out stylus is perfect for precisely retouching an image, jotting down a note, or quickly sharing all the latest updates with friends and family on your feeds. Choose a Tracfone plan with Unlimited Talk & Text with Unlimited Carryover Data and enjoy Unbeatable nationwide 5G coverage on America’s largest and most dependable networks.",99,4.5 out of 5 stars,https://m.media-amazon.com/images/I/71DLwhy2A1L._AC_UY218_.jpg,N/A,Moto g Stylus,Tracfone,Blue,4G,128 GB
"Alcatel REVVL 5049W 32GB Smartphone, Android 7.0 Nougat (GSM Unlocked)","Alcatel is releasing a new budget phone called the REVVL. The phone features some pretty basic specs, including a 5.5-inch HD display, 2GB of RAM, 32GB of storage, a 13-megapixel rear-facing camera, a 5-megapixel front-facing camera with flash which is rare these days on budget phones, a 3,000mAh NON-Removable battery, and a rear fingerprint sensor. It runs Android 7.0 Nougat and is available on Amazon. It's basically a standard budget Android phone with an added fingerprint sensor. Alcatel is marketing it as an affordable option in this crowded marketplace. Accompanying the phone’s launch, the company has also adjusted its Jump! the program, so that people can use it to buy cheaper phones and not just high-end devices. The available devices will be referred to as ""SmartPicks."" Either way, which likely allows more people to afford a smartphone.",N/A,3.7 out of 5 stars,https://m.media-amazon.com/images/I/41Q2849o8QL._AC_UY218_.jpg,N/A,Revvl,T-Mobile,Black,2G,32 GB
"SAMSUNG Galaxy S20 FE 5G (128GB, 6GB) 6.5"" AMOLED, Snapdragon 865, IP68 Water Resistant, 4G Volte Fully Unlocked (T-Mobile, AT&T, Verizon, Global) G781W International (w/Fast Wireless Charger, Navy)","Meet Galaxy S20 FE 5G: This is the phone made for people who want it all. It's packed with features tailor-made for fans of all kinds—whether you love photography, gaming or filling your feed with all that inspires you. This is the phone that leaves compromise behind, delivering the innovations of Galaxy S20 5G to make incredible technology available to all. 5G isn’t just fast—it's HyperFast: When you're connected to the network with Galaxy S20 FE 5G, you can game on in real-time with little lag, download at lightning-fast speeds, and experience crystal clear video calls. The phone that thinks faster than fast: Take full advantage of fast data speeds and cloud-based content with our latest S20 chipset innovation and 6GB of RAM. Plus, the enhanced NPU takes performance to a new level, so switching from app to app is seamless, live streams come through clear and you've got power enabling you to the game on to victory. Protect from splashes, raindrops, and dust: When your Galaxy S20 FE 5G gets a little wet, there's no need to panic—it's rated IP68 for water and dust resistance and can stand up to 1.5 meters of water for up to 30 minutes.",N/A,3.6 out of 5 stars,https://m.media-amazon.com/images/I/51gfaY6FQwL._AC_UY218_.jpg,N/A,S20 FE 5G,Unlocked for All Carriers,Cloud Navy,128 GB,Wi-Fi
"SAMSUNG Galaxy Z Fold 4 Cell Phone, Factory Unlocked Android Smartphone, 512GB, Flex Mode, Hands Free Video, Multi Window View, Foldable Display, S Pen Compatible, US Version, Phantom Black",,N/A,3.5 out of 5 stars,https://m.media-amazon.com/images/I/51CbglLAPnL._AC_UY218_.jpg,N/A,Z Fold4,Unlocked for All Carriers,Phantom Black,5G,512 GB
TracFone LG Reflect LTE Prepaid Smartphone (Locked) - Black - 32GB - Sim Card Included - CDMA,"Stay connected with the LG Reflect 4G LTE prepaid smartphone. Capture memories with the Triple 13MP +5MP Wide Angle + 2MP Camera/13 MP front-facing camera/video recorder and bring them to life on the touchscreen display. This prepaid smartphone's wide Dimension ensures it fits well in your Palms for better handline.The Android smartphone features a 2.0 GHz Octa-core processor, leading to better performance and quicker in-device communication. The Bluetooth ensures your device is Compatible with a broad range of devices while Providing faster data transfer. With a powerful battery, the LG Reflect LTE prepaid smartphone ensures long talk hours and standby time.",94,4.3 out of 5 stars,https://m.media-amazon.com/images/I/71pwh0+DGQL._AC_UY218_.jpg,N/A,Reflect,Tracfone,N/A,"LTE,CDMA",32 GB
